_tid_,RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB
4477,1,2,2,19,1,1,2,4,1,527,1
4478,1,2,2,27,1,1,2,4,1,27,1
4479,1,2,3,13,1,1,1,5,1,1,1
4480,1,2,2,17,1,1,2,3,1,17,1
4481,9,2,3,47,1,1,2,6,68,47,1
4482,9,1,3,37,1,1,2,5,68,6,1
4483,9,1,4,8,1,1,2,8,68,6,1
4484,1,2,2,39,1,1,2,3,1,39,1
4485,1,1,2,39,1,1,2,3,1,39,1
4486,1,2,3,51,1,1,2,5,1,51,1
4487,1,1,3,24,1,1,2,5,1,24,1
4488,1,1,3,48,1,1,2,7,1,48,1
4489,1,1,2,17,1,1,2,3,1,17,1
4490,1,2,2,26,1,1,1,3,1,26,1
4491,9,1,1,36,1,1,2,2,68,36,1
4492,1,2,1,42,1,1,2,2,1,42,1
4493,1,1,3,13,1,1,1,5,1,42,1
4494,1,1,1,34,1,1,1,2,1,36,1
4495,1,2,2,29,1,1,2,4,1,20,1
4496,1,2,4,41,1,1,2,9,1,48,1
4497,1,1,1,36,1,1,2,2,1,36,1
4498,9,1,4,32,1,1,2,8,68,6,1
4499,9,1,4,6,1,1,2,9,68,6,1
4500,1,2,4,41,1,1,1,9,1,41,1
4501,1,1,2,18,1,1,1,3,1,18,1
4502,1,1,4,4,1,1,2,8,1,4,1
4503,1,2,3,48,1,1,2,7,1,48,1
4504,1,2,2,31,1,1,2,4,1,31,1
4505,2,2,3,45,1,1,2,5,2,45,1
4506,1,2,3,45,1,1,2,5,1,45,1
4507,2,2,1,34,1,1,2,2,2,34,1
4508,1,1,4,53,1,1,2,9,1,53,1
4509,1,1,2,55,1,1,2,3,1,55,1
4510,1,2,1,42,1,1,2,2,1,46,1
4511,1,1,4,6,1,1,2,9,1,6,1
4512,1,2,4,41,1,1,2,9,1,41,1
4513,1,2,3,48,1,1,2,7,1,48,1
4514,8,1,4,6,1,1,2,9,67,6,1
4515,2,2,2,39,1,1,2,3,2,39,1
4516,1,1,2,26,1,1,1,3,1,26,1
4517,1,1,4,6,1,1,2,9,1,6,1
4518,9,2,3,47,1,1,2,6,68,47,1
4519,1,1,4,53,1,1,2,9,1,53,1
4520,1,1,3,13,1,1,2,5,1,13,1
4521,1,2,2,27,1,1,2,4,1,27,1
4522,8,2,3,12,1,1,2,5,67,12,1
4523,1,2,1,34,1,1,2,2,1,34,1
4524,9,1,3,13,1,1,2,5,68,8,1
4525,1,1,3,40,1,1,2,7,1,40,1
4526,1,2,2,26,1,1,2,3,1,26,1
4527,1,1,4,49,1,1,2,8,1,49,1
4528,1,1,4,6,1,1,2,9,1,6,1
4529,1,2,2,17,1,1,2,3,1,17,1
4530,1,2,3,13,1,2,2,5,1,226,1
4531,1,2,2,55,1,1,2,3,1,55,1
4532,1,1,2,39,1,1,1,3,1,39,1
4533,1,2,4,6,1,1,2,9,1,6,1
4534,1,2,1,25,1,1,2,1,1,25,1
4535,1,2,3,37,1,1,1,5,1,36,1
4536,1,2,2,39,1,1,2,3,1,39,1
4537,1,2,4,32,1,1,2,8,1,6,1
4538,2,2,4,6,1,1,2,9,2,6,1
4539,1,1,2,17,1,1,2,3,1,17,1
4540,1,2,3,45,1,1,2,5,1,42,1
4541,1,1,4,16,1,1,2,8,1,138,5
4542,1,2,4,53,1,1,2,9,1,27,1
4543,1,1,2,18,1,1,2,3,1,39,1
4544,1,2,1,42,1,1,1,2,1,42,1
4545,2,2,4,6,1,1,2,9,2,6,1
4546,1,2,3,51,1,1,2,5,1,51,1
4547,1,1,2,20,1,1,2,4,1,20,1
4548,1,2,2,38,1,1,2,4,1,38,1
4549,1,1,4,2,1,1,2,9,1,109,1
4550,1,2,3,54,1,1,1,5,1,54,1
4551,1,1,1,36,1,1,1,2,1,36,1
4552,6,1,3,45,1,1,2,5,1,1,1
4553,1,1,4,8,1,1,2,8,1,6,1
4554,1,1,2,26,1,1,2,3,1,26,1
4555,1,1,2,39,1,1,2,3,1,39,1
4556,1,1,3,37,1,1,2,5,1,44,1
4557,8,1,4,27,1,1,1,9,67,6,1
4558,1,1,2,26,1,1,2,3,1,26,1
4559,9,2,1,36,1,1,2,2,68,36,1
4560,8,2,4,8,1,1,2,8,67,8,1
4561,9,2,2,26,1,1,2,3,68,26,7
4562,1,1,2,39,1,1,1,3,1,39,1
4563,1,1,1,42,1,1,2,2,1,42,1
4564,1,1,2,18,1,1,2,3,1,18,1
4565,1,2,3,4,1,1,1,5,1,24,1
4566,1,2,1,33,1,1,2,1,1,25,1
4567,1,1,4,49,1,1,2,8,1,32,1
4568,7,2,4,6,1,1,2,9,67,6,3
4569,2,2,3,22,1,1,2,7,2,22,1
4570,1,1,2,26,1,1,1,3,1,26,1
4571,1,1,4,6,1,1,2,9,1,6,1
4572,1,1,2,19,1,1,2,4,1,34,1
4573,1,1,3,21,1,1,2,6,1,21,1
4574,1,1,1,36,1,1,1,2,1,36,1
4575,9,1,4,4,1,1,1,8,68,4,1
4576,1,1,4,6,1,1,2,9,1,6,1
4577,1,1,2,17,1,1,2,3,1,17,1
4578,1,2,3,48,1,1,2,7,1,48,1
4579,1,2,2,27,1,1,2,4,1,27,1
4580,1,1,3,45,1,1,2,5,1,45,1
4581,1,2,2,17,1,1,2,3,1,17,1
4582,9,1,3,40,1,1,2,7,68,303,3
4583,1,2,2,55,1,1,2,3,1,55,1
4584,9,2,4,4,1,1,2,8,68,4,1
4585,1,2,4,53,1,1,2,9,1,53,1
4586,2,2,2,17,1,1,2,3,2,17,1
4587,9,1,4,16,1,1,2,8,68,55,1
4588,1,1,4,8,1,1,2,8,1,166,1
4589,1,2,3,48,1,1,2,7,1,48,1
4590,1,2,3,48,1,1,1,7,1,48,1
4591,2,1,3,48,1,1,2,7,2,48,1
4592,9,1,2,55,1,1,2,3,68,55,1
4593,9,2,1,23,1,1,2,1,68,9,1
4594,1,2,4,53,1,1,2,9,1,48,1
4595,6,1,4,6,1,1,2,9,1,6,1
4596,1,1,4,49,1,1,2,8,1,49,1
4597,1,2,2,27,1,1,2,4,1,27,1
4598,9,2,4,6,1,1,2,9,68,6,1
4599,2,2,3,37,1,1,2,5,2,37,1
4600,9,1,2,26,1,1,2,3,68,26,1
4601,1,2,4,16,1,1,2,8,1,53,1
4602,9,1,4,49,1,1,2,8,68,49,1
4603,1,2,4,6,1,1,2,9,1,6,1
4604,2,1,4,4,1,1,2,8,2,48,1
4605,1,2,4,6,1,1,2,9,1,6,1
4606,1,1,2,26,1,1,1,3,1,26,1
4607,1,1,4,6,1,1,2,9,1,6,1
4608,1,1,2,26,1,1,2,3,1,26,1
4609,1,1,1,25,1,1,2,1,1,25,1
4610,9,2,4,6,1,1,2,9,68,6,1
4611,9,2,4,6,1,1,2,9,68,6,1
4612,9,1,3,48,1,1,2,7,68,48,1
4613,1,2,4,49,1,1,2,8,1,49,1
4614,1,2,2,39,1,1,2,3,1,39,1
4615,1,2,2,29,1,1,2,4,1,42,1
4616,8,1,4,6,1,1,2,9,67,303,3
4617,1,1,2,27,1,1,2,4,1,27,1
4618,9,1,3,48,1,1,2,7,68,48,1
4619,1,2,3,24,1,1,2,5,1,11,1
4620,1,2,1,42,1,1,1,2,1,42,1
4621,1,2,3,37,1,1,2,5,1,49,1
4622,1,1,4,41,1,1,2,9,1,41,1
4623,1,2,3,5,1,1,2,7,1,5,1
4624,1,1,4,8,1,1,2,8,1,523,1
4625,1,1,2,20,1,1,1,4,1,39,1
4626,1,2,3,21,1,1,2,6,1,21,1
4627,1,2,3,12,1,1,2,5,64,12,1
4628,1,1,3,51,1,1,2,5,1,51,1
4629,1,2,4,6,1,1,2,9,1,6,1
4630,1,1,3,5,1,1,1,7,1,40,1
4631,1,1,2,46,1,1,2,4,1,27,1
4632,1,2,3,28,1,1,2,6,1,28,1
4633,1,2,2,18,1,1,2,3,1,18,1
4634,1,2,1,42,1,1,2,2,1,42,1
4635,1,2,1,36,1,1,2,2,1,36,1
4636,1,2,3,13,1,1,2,5,1,19,1
4637,1,1,1,36,1,1,1,2,1,36,1
4638,1,2,1,42,1,1,2,2,1,42,1
4639,1,1,4,6,1,1,2,9,1,6,1
4640,1,1,3,47,1,1,2,6,1,47,1
4641,1,1,3,45,1,1,2,5,1,12,1
4642,1,1,3,51,1,1,1,5,1,51,1
4643,8,2,1,44,1,1,2,1,67,44,1
4644,2,2,3,37,1,1,2,7,2,48,1
4645,1,1,2,39,1,1,2,3,1,39,1
4646,1,2,4,6,1,1,2,9,1,6,1
4647,1,2,3,18,1,1,2,5,1,37,1
4648,1,2,1,23,1,1,2,1,1,9,1
4649,1,2,1,9,1,1,2,1,1,17,1
4650,8,2,4,53,1,1,2,9,67,4,1
4651,1,1,2,19,1,1,2,4,1,31,1
4652,1,2,1,25,1,1,2,1,1,25,1
4653,1,2,3,37,1,1,1,5,1,37,1
4654,1,1,1,25,1,1,2,1,1,25,1
4655,1,1,2,17,1,1,2,3,1,17,1
4656,1,2,2,39,1,1,2,3,1,39,1
4657,1,1,2,55,1,1,1,3,1,55,1
4658,1,2,4,53,1,1,2,9,1,53,1
4659,6,1,1,34,1,1,2,2,1,34,1
4660,1,2,3,54,1,1,2,5,1,54,1
4661,1,2,2,45,1,1,2,3,1,17,1
4662,9,1,3,48,1,1,2,7,68,48,1
4663,1,2,3,12,1,1,2,5,1,48,1
4664,1,2,4,53,1,1,2,9,1,55,1
4665,9,1,3,48,1,1,2,7,68,48,1
4666,1,1,3,28,1,1,2,6,1,28,1
4667,1,2,1,36,1,1,2,2,1,36,1
4668,1,1,3,25,1,1,2,5,1,54,1
4669,1,1,3,1,1,1,2,6,1,1,1
4670,1,2,3,10,1,1,2,5,1,42,1
4671,9,1,1,34,1,1,2,2,68,34,1
4672,1,1,1,25,1,1,2,1,1,25,1
4673,9,2,4,2,1,1,2,9,68,407,1
4674,1,2,1,29,1,1,2,2,1,42,1
4675,1,2,1,42,1,1,2,2,1,42,1
4676,1,1,2,26,1,1,2,3,1,26,1
4677,1,1,2,50,1,1,2,3,1,39,1
4678,1,2,3,47,1,1,1,6,1,47,1
4679,1,2,3,22,1,1,2,7,1,22,1
4680,2,1,3,13,1,1,2,5,2,13,1
4681,1,1,2,39,1,1,2,3,1,39,1
4682,1,2,2,55,1,1,2,3,1,55,1
4683,1,1,1,42,1,1,2,2,1,42,1
4684,1,1,3,1,1,1,2,6,1,1,1
4685,1,1,2,17,1,1,2,3,1,17,1
4686,9,2,3,51,1,1,2,5,68,11,1
4687,1,2,4,6,1,1,2,9,1,6,1
4688,1,1,1,34,1,1,2,2,1,34,1
4689,1,2,1,9,1,1,2,1,1,25,1
4690,1,2,2,26,1,1,2,3,1,26,1
4691,1,2,3,47,1,1,2,6,1,47,1
4692,1,1,1,23,1,1,2,1,1,23,1
4693,9,1,4,35,1,1,2,8,1,35,1
4694,1,1,3,48,1,1,2,7,1,48,1
4695,1,2,2,39,1,1,1,3,1,39,1
4696,1,2,2,39,1,1,2,3,1,39,1
4697,1,2,2,27,1,1,2,4,1,27,5
4698,1,1,2,19,1,1,2,4,1,19,1
4699,1,2,3,28,1,1,2,6,1,28,1
4700,9,2,4,6,1,1,2,9,68,6,1
4701,1,1,3,51,1,1,2,5,1,32,1
4702,8,2,2,17,1,1,2,3,1,17,1
4703,9,1,3,37,1,1,1,5,68,45,1
4704,1,1,3,12,1,1,1,5,1,17,1
4705,1,2,4,6,1,1,1,9,1,6,1
4706,1,2,2,17,1,1,2,3,1,17,1
4707,6,1,3,1,1,1,2,5,1,1,1
4708,1,1,3,5,1,1,2,7,1,6,1
4709,9,1,4,6,1,1,2,9,68,6,1
4710,1,2,4,49,1,1,2,8,1,49,1
4711,1,2,3,13,1,1,2,5,1,158,1
4712,6,2,4,41,1,1,2,9,1,15,1
4713,1,2,3,37,1,1,2,5,1,37,1
4714,1,1,4,6,1,1,1,9,1,6,1
4715,1,1,3,37,1,1,2,5,1,156,1
4716,1,1,1,36,1,1,2,2,1,36,2
4717,9,1,3,37,1,1,2,5,68,12,1
4718,2,2,1,34,1,1,2,2,2,34,1
4719,1,2,3,24,1,1,2,5,1,24,1
4720,1,1,1,34,1,1,2,2,1,34,1
4721,1,2,3,51,1,1,2,5,1,51,1
4722,2,2,3,48,1,1,1,7,2,48,1
4723,1,2,3,48,1,1,2,7,1,48,1
4724,8,1,4,16,1,1,2,8,67,16,1
4725,3,1,2,27,1,1,2,4,1,27,1
4726,1,2,4,6,1,1,2,9,1,6,1
4727,1,2,2,18,1,1,2,3,1,18,1
4728,1,2,4,41,1,1,2,9,1,41,1
4729,2,2,3,12,1,1,2,5,2,12,1
4730,2,2,4,6,1,1,2,9,2,6,1
4731,1,2,1,25,1,1,2,1,1,25,1
4732,9,2,3,48,1,1,2,7,68,48,1
4733,9,1,4,6,1,1,2,9,68,6,1
4734,1,2,2,17,1,1,2,3,1,17,1
4735,2,2,3,37,1,1,2,5,2,37,1
4736,1,1,3,48,1,1,2,7,1,48,1
4737,1,1,3,12,1,1,2,5,1,37,1
4738,8,1,2,31,1,1,2,4,1,31,1
4739,9,2,2,17,1,1,2,3,68,17,1
4740,1,1,3,47,1,1,2,6,1,47,1
4741,3,2,2,55,1,1,2,3,1,55,1
4742,2,2,3,48,1,1,2,7,2,48,1
4743,1,2,4,41,1,1,2,9,1,41,1
4744,1,2,2,29,1,1,2,4,1,29,1
4745,1,2,1,36,1,1,2,2,1,36,1
4746,1,2,3,40,1,1,2,7,64,40,1
4747,1,1,4,53,1,1,1,9,1,53,1
4748,2,1,3,21,1,1,2,6,2,21,1
4749,1,2,2,39,1,1,1,3,1,39,1
4750,1,2,3,13,1,1,2,5,1,13,1
4751,1,1,2,31,1,1,2,4,1,48,1
4752,1,2,4,6,1,1,2,9,1,6,1
4753,8,1,1,36,2,1,1,2,67,36,2
4754,1,1,1,34,1,1,2,2,1,34,1
4755,1,2,3,22,1,1,2,7,1,22,1
4756,1,2,1,34,1,1,2,2,1,34,1
4757,1,1,2,26,1,1,2,3,1,26,1
4758,1,1,2,39,1,1,2,3,1,39,1
4759,1,2,1,42,1,1,2,2,1,42,1
4760,9,1,4,6,1,1,2,9,68,6,1
4761,1,2,1,25,1,1,1,1,1,25,1
4762,1,1,3,13,1,1,2,5,1,1,1
4763,1,2,2,55,1,1,2,3,1,55,1
4764,1,2,4,6,1,1,2,9,1,6,1
4765,1,2,1,36,1,1,2,2,1,36,1
4766,1,1,3,13,1,1,2,5,1,13,1
4767,1,2,4,49,1,1,2,8,1,49,1
4768,9,2,1,42,1,1,2,2,68,42,1
4769,9,1,4,41,1,1,1,9,68,17,1
4770,1,2,2,55,1,1,2,3,1,55,1
4771,1,1,1,25,1,1,2,1,1,25,1
4772,1,2,2,18,1,1,2,3,1,18,1
4773,1,2,2,17,1,1,1,3,1,17,1
4774,9,1,3,1,1,1,2,6,68,1,1
4775,1,1,3,40,1,1,1,7,1,53,1
4776,1,1,2,38,1,1,1,4,1,38,1
4777,1,1,3,13,1,1,2,5,1,13,1
4778,1,2,3,48,1,1,2,7,1,48,1
4779,1,1,3,21,1,1,1,6,1,21,1
4780,1,1,4,6,1,1,2,9,1,6,1
4781,1,1,3,47,1,1,2,6,1,47,1
4782,1,2,3,13,1,1,2,5,1,13,1
4783,2,1,3,12,1,1,2,5,2,12,1
4784,1,2,3,54,1,1,1,5,1,54,1
4785,1,2,4,49,1,1,2,8,1,49,1
4786,1,1,4,35,1,1,2,8,1,8,1
4787,2,2,3,22,1,1,2,7,2,22,1
4788,1,2,1,36,1,1,1,2,1,36,1
4789,1,1,1,42,1,1,2,2,1,42,1
4790,2,2,3,48,1,1,2,7,2,48,3
4791,8,2,3,13,1,2,2,5,67,313,3
4792,1,2,3,47,1,1,1,6,1,47,1
4793,1,1,2,27,1,1,2,4,1,27,1
4794,1,1,2,29,1,1,2,4,1,38,1
4795,1,2,2,29,1,1,2,4,1,26,1
4796,9,2,4,6,1,1,1,9,68,6,1
4797,1,1,3,12,1,1,2,5,1,17,1
4798,1,1,1,36,1,1,2,2,1,36,1
4799,1,1,1,34,1,1,2,2,1,36,1
4800,1,1,3,48,1,1,2,7,1,48,1
4801,1,1,3,1,1,1,1,6,55,1,1
4802,2,2,3,12,1,1,2,5,2,448,1
4803,1,1,3,51,1,1,2,5,1,9,1
4804,2,2,3,28,1,1,2,6,2,28,1
4805,1,2,4,53,1,1,2,9,1,30,1
4806,1,1,4,41,1,1,1,9,1,6,1
4807,9,1,4,6,1,1,2,9,68,6,1
4808,8,2,4,6,1,1,2,9,67,6,1
4809,1,1,4,15,1,1,2,9,1,6,1
4810,1,1,1,42,1,1,2,2,1,42,1
4811,1,2,1,44,1,1,2,1,1,44,1
4812,1,1,1,42,1,1,2,2,1,245,1
4813,1,2,3,12,1,1,2,5,1,12,1
4814,2,2,1,36,1,1,2,2,2,36,1
4815,1,1,4,53,1,1,2,9,1,6,1
4816,2,1,3,22,1,1,2,7,2,22,1
4817,9,1,2,20,1,1,2,4,68,21,1
4818,1,2,3,47,1,1,2,6,1,36,1
4819,1,2,3,37,1,1,2,5,1,35,1
4820,1,1,1,36,1,1,2,2,1,36,1
4821,1,1,2,29,1,1,2,4,1,17,1
4822,9,1,4,53,1,1,2,9,68,53,1
4823,6,1,1,36,1,1,2,2,1,36,1
4824,1,2,3,12,1,1,2,5,1,34,1
4825,1,2,4,53,1,1,1,9,1,6,1
4826,1,1,3,21,1,1,2,6,1,21,1
4827,9,1,2,17,1,1,2,3,68,17,1
4828,6,1,2,17,1,1,1,3,1,17,1
4829,9,1,1,9,1,1,2,1,68,9,1
4830,1,2,3,10,1,1,2,5,1,36,1
4831,1,1,1,36,1,1,2,2,1,36,1
4832,6,1,4,8,1,1,2,8,1,8,1
4833,1,1,2,39,1,1,2,3,1,39,1
4834,1,2,3,48,1,1,2,7,1,48,1
4835,1,1,3,21,1,1,2,6,1,21,1
4836,1,2,1,9,1,1,2,1,1,9,1
4837,1,2,3,48,1,1,2,7,1,48,1
4838,1,1,1,25,1,1,2,1,1,25,1
4839,1,2,2,18,1,1,1,3,1,18,1
4840,1,1,2,39,1,1,2,3,1,39,1
4841,1,2,3,48,1,1,2,7,1,48,1
4842,1,2,1,25,1,1,2,1,1,25,1
4843,1,1,4,49,1,1,2,8,1,49,1
4844,1,1,3,48,1,1,2,7,1,48,1
4845,1,1,4,6,1,1,2,9,1,6,1
4846,1,2,1,36,1,1,2,2,1,36,1
4847,2,1,3,22,1,1,2,7,2,22,1
4848,1,2,1,33,1,1,2,1,1,33,1
4849,1,2,1,36,1,1,2,2,1,36,1
4850,1,2,3,48,1,1,2,7,1,48,1
4851,2,1,2,26,1,1,2,3,2,26,1
4852,1,1,4,6,1,1,2,9,1,6,1
4853,1,2,2,27,1,1,2,4,1,27,1
4854,1,1,3,13,1,1,2,5,1,13,1
4855,1,2,4,49,1,1,2,8,1,49,5
4856,8,2,3,48,1,1,2,7,67,48,1
4857,9,2,9,72,2,1,2,0,68,72,2
4858,1,2,4,8,1,1,2,8,1,53,1
4859,1,2,2,39,1,1,2,3,1,39,1
4860,1,2,3,12,1,1,2,5,1,36,1
4861,2,2,1,34,1,1,1,2,2,34,1
4862,1,1,3,12,1,1,1,5,1,23,1
4863,6,1,1,42,1,1,2,2,1,42,1
4864,2,1,9,72,2,1,2,0,2,72,2
4865,1,1,2,18,1,1,2,3,1,18,1
4866,1,1,4,35,1,1,2,8,1,8,1
4867,1,2,1,36,1,1,2,2,1,36,1
4868,1,1,1,44,1,1,2,1,1,44,1
4869,1,1,2,17,1,1,2,3,1,17,1
4870,2,1,2,26,1,1,2,3,2,26,1
4871,1,1,3,45,1,1,2,5,1,45,1
4872,9,1,3,12,1,1,2,5,68,327,3
4873,9,1,1,42,1,1,1,2,68,42,1
4874,1,2,2,18,1,1,2,3,1,18,1
4875,1,2,2,39,1,1,2,3,1,39,1
4876,3,1,4,8,1,1,1,8,1,6,1
4877,1,2,4,4,1,1,2,8,1,37,1
4878,1,2,3,28,1,1,2,6,1,28,1
4879,1,2,4,6,1,1,2,9,1,6,1
4880,1,2,4,4,1,1,2,8,1,4,1
4881,1,2,1,36,1,1,2,2,1,36,1
4882,1,2,4,41,1,1,2,9,1,41,1
4883,1,2,2,26,1,1,2,3,1,26,1
4884,1,2,3,47,1,1,2,6,1,21,1
4885,1,1,3,37,1,1,2,5,1,44,1
4886,7,1,4,15,1,1,2,9,1,15,1
4887,8,1,4,16,1,1,2,8,67,16,1
4888,9,1,1,36,1,1,2,2,68,36,1
4889,1,2,2,19,1,1,2,4,1,19,1
4890,1,2,1,42,1,1,2,2,1,42,1
4891,1,2,4,32,1,1,2,8,1,30,1
4892,1,1,3,12,1,1,2,5,1,6,1
4893,1,2,1,42,1,1,2,2,1,42,1
4894,1,2,1,42,1,1,2,2,1,42,1
4895,1,1,3,12,1,1,2,5,1,24,1
4896,1,1,1,36,1,1,2,2,1,36,1
4897,1,1,3,51,1,1,2,5,1,20,1
4898,1,1,3,51,1,1,2,5,1,51,1
4899,2,1,3,13,1,1,2,5,2,28,1
4900,1,2,3,51,1,1,2,5,1,51,1
4901,1,1,4,53,1,1,1,9,1,47,1
4902,1,1,2,27,1,1,1,4,1,27,1
4903,1,1,1,23,1,1,2,1,1,23,1
4904,1,2,1,33,1,1,2,1,1,33,1
4905,8,2,3,48,1,1,2,7,67,48,1
4906,1,2,3,37,1,1,2,5,1,37,1
4907,1,1,4,8,1,1,1,8,1,53,1
4908,1,1,4,4,1,1,2,8,1,21,1
4909,1,2,4,6,1,1,2,9,1,6,1
4910,2,1,3,13,1,1,2,5,2,13,1
4911,1,2,2,29,1,1,2,4,1,29,1
4912,1,1,2,20,1,1,2,4,1,6,1
4913,1,2,2,29,1,1,1,4,1,29,1
4914,1,1,3,54,1,1,1,5,1,54,1
4915,1,2,1,33,1,1,2,1,1,33,1
4916,1,1,3,1,1,1,2,6,1,1,1
4917,1,1,3,37,1,1,2,5,1,37,1
4918,1,2,4,44,1,1,2,8,1,48,1
4919,9,2,3,48,1,1,2,7,68,48,1
4920,1,1,2,17,1,1,2,3,1,17,1
4921,1,2,3,51,1,1,2,5,1,55,1
4922,1,2,1,42,1,1,2,2,1,42,1
4923,6,1,4,6,1,1,2,9,1,6,1
4924,1,1,2,39,1,1,2,3,1,39,1
4925,1,1,3,48,1,1,2,7,1,48,1
4926,1,1,3,51,1,1,2,5,1,42,1
4927,1,1,3,48,1,1,2,7,1,48,1
4928,1,2,2,29,1,1,2,4,1,30,1
4929,1,1,2,13,1,1,2,4,1,38,1
4930,1,1,3,51,1,1,2,5,1,54,1
4931,1,2,4,32,1,1,2,8,1,36,1
4932,1,2,2,31,1,1,2,4,1,31,1
4933,1,2,3,5,1,1,2,7,1,5,1
4934,6,2,2,18,1,1,2,3,1,17,1
4935,1,2,1,36,1,1,1,2,1,36,1
4936,9,2,3,48,1,1,2,7,68,48,1
4937,1,1,4,4,1,1,2,8,1,46,1
4938,9,2,3,47,1,1,2,6,68,12,1
4939,1,2,3,37,1,1,2,5,1,11,1
4940,1,2,4,53,1,1,1,9,1,6,1
4941,1,1,3,40,1,1,2,7,1,48,1
4942,1,2,2,20,1,1,2,4,1,20,1
4943,1,1,4,6,1,1,2,9,1,6,1
4944,1,2,3,12,1,1,1,5,1,36,1
4945,8,1,3,12,1,1,2,5,67,12,1
4946,9,2,4,6,1,1,2,9,68,6,1
4947,1,2,2,17,1,1,2,3,1,17,1
4948,9,1,2,20,1,1,2,4,68,20,1
4949,1,1,2,55,1,1,1,3,1,17,1
4950,1,1,3,48,1,1,2,7,1,48,1
4951,1,1,1,36,1,1,2,2,1,36,1
4952,1,2,3,51,1,1,2,5,1,37,1
4953,1,2,2,26,1,1,1,3,1,26,1
4954,1,2,3,48,1,1,2,7,1,48,1
4955,1,2,1,9,1,1,2,1,1,9,1
4956,1,2,2,38,1,1,2,4,1,27,1
4957,1,1,3,13,1,1,2,5,1,13,1
4958,1,2,2,19,1,1,2,4,1,6,1
4959,1,1,1,42,1,1,2,2,1,42,1
4960,1,2,3,28,1,1,2,6,1,28,1
4961,1,2,3,5,1,1,2,7,1,29,1
4962,1,1,2,17,1,1,2,3,1,17,1
4963,1,2,3,1,1,1,2,6,1,1,1
4964,1,1,4,8,1,1,2,8,1,20,1
4965,1,1,1,42,1,1,2,2,1,42,1
4966,9,1,3,13,1,1,2,5,68,39,1
4967,9,2,2,29,1,1,2,4,68,29,1
4968,1,1,3,45,1,1,2,5,1,45,1
4969,1,2,3,22,1,1,2,7,1,22,1
4970,1,2,1,36,1,1,1,2,1,36,1
4971,1,1,1,25,1,1,2,1,1,25,1
4972,2,1,2,53,1,1,2,3,2,18,1
4973,9,2,3,37,1,1,2,5,68,37,1
4974,1,2,2,39,1,1,2,3,1,39,1
4975,1,2,3,10,1,1,2,5,1,42,1
4976,1,2,3,48,1,1,2,7,1,48,1
4977,1,2,3,28,1,1,2,6,1,47,1
4978,1,2,4,6,1,1,2,9,1,6,1
4979,1,2,1,34,1,1,2,2,1,34,1
4980,2,1,1,36,1,1,2,2,2,36,1
4981,6,1,1,34,1,1,2,2,1,34,1
4982,1,1,1,33,1,1,2,1,1,25,1
4983,1,2,4,6,1,1,2,9,1,6,1
4984,1,2,1,33,1,1,2,1,1,33,1
4985,1,2,3,40,1,1,2,7,1,40,1
4986,2,1,3,28,1,1,2,6,2,28,1
4987,9,2,4,49,1,1,2,8,68,49,1
4988,1,2,2,39,1,1,2,3,1,39,1
4989,1,2,3,47,1,1,2,6,1,47,1
4990,1,1,3,48,1,1,2,7,1,48,1
4991,1,2,4,16,1,1,2,8,1,41,1
4992,1,2,3,37,1,1,1,5,1,37,1
4993,9,1,3,48,1,1,2,7,68,48,1
4994,1,1,3,48,1,1,2,7,1,48,1
4995,8,2,4,6,1,1,2,9,67,6,1
4996,1,2,2,39,1,1,1,3,1,39,1
4997,9,1,3,48,1,1,2,7,68,48,1
4998,1,2,2,55,1,1,1,3,1,55,1
4999,1,2,3,45,1,1,2,5,1,13,1
5000,1,1,3,54,1,1,2,5,1,54,1
5001,1,2,3,12,1,1,1,5,1,51,1
5002,8,1,4,6,1,1,2,9,67,6,1
5003,1,2,3,54,1,1,2,5,1,54,1
5004,1,2,4,8,1,1,2,8,1,21,1
5005,2,1,1,9,1,1,1,1,2,45,1
5006,1,2,4,15,1,1,2,9,1,15,1
5007,1,1,1,23,1,1,2,1,1,23,1
5008,1,1,3,1,1,1,2,6,1,1,1
5009,2,2,1,36,1,1,2,2,2,36,1
5010,1,1,4,49,1,1,2,8,1,49,1
5011,1,2,2,17,1,1,2,3,1,17,1
5012,1,2,1,34,1,1,2,2,1,42,1
5013,1,2,2,27,1,1,2,4,1,27,1
5014,1,2,2,18,1,1,1,3,1,18,1
5015,1,2,3,40,1,1,2,7,1,36,1
5016,1,1,4,6,1,1,1,9,1,6,1
5017,9,2,4,53,1,1,1,9,68,53,1
5018,1,2,3,10,1,1,2,5,1,10,1
5019,1,2,4,6,1,1,1,9,1,6,1
5020,1,2,1,40,1,1,1,2,1,42,1
5021,1,1,2,26,1,1,2,3,1,26,1
5022,2,2,3,21,1,1,2,6,2,36,1
5023,1,2,3,12,1,1,2,5,1,46,1
5024,1,2,2,55,1,1,2,3,1,55,1
5025,1,1,4,4,1,1,2,8,1,38,1
5026,9,2,4,19,1,1,2,9,68,6,1
5027,1,2,4,41,1,1,2,9,1,69,1
5028,1,2,3,51,1,1,2,5,1,51,1
5029,1,2,4,49,1,1,2,8,1,49,1
5030,1,1,3,12,1,1,2,5,1,6,1
5031,1,1,3,48,1,1,2,7,1,48,1
5032,1,2,2,39,1,1,2,3,1,39,1
5033,1,2,3,48,1,1,2,7,1,48,1
