ID,RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
4679,8,1,4,,6,,1,1,,5.0,2,
4680,6,1,4,0.0,6,2.0,1,1,6.0,14.0,2,4.0
4681,1,1,4,150000.0,6,1.0,1,1,1.0,17.0,2,4.0
4682,1,1,4,84000.0,6,1.0,1,1,4.0,21.0,2,4.0
4683,9,1,4,2000.0,6,1.0,1,1,6.0,21.0,2,4.0
4684,1,1,4,65000.0,6,3.0,1,1,1.0,16.0,2,4.0
4685,6,2,4,225800.0,6,2.0,4,2,1.0,22.0,2,4.0
4686,6,2,4,109000.0,6,3.0,4,2,2.0,24.0,2,4.0
4687,8,2,4,11000.0,6,,5,2,6.0,12.0,1,4.0
4688,1,2,4,76000.0,6,3.0,1,1,1.0,23.0,2,4.0
4689,6,1,4,0.0,6,,1,1,6.0,19.0,2,4.0
4690,1,1,4,120000.0,6,1.0,1,1,1.0,21.0,2,4.0
4691,9,2,4,50000.0,6,4.0,1,1,6.0,19.0,2,4.0
4692,6,1,4,25000.0,6,7.0,5,2,1.0,16.0,2,4.0
4693,8,2,4,80000.0,6,1.0,4,2,1.0,22.0,2,4.0
4694,9,2,4,0.0,6,,1,1,1.0,21.0,2,4.0
4695,9,2,4,,6,,1,1,,8.0,2,
4696,8,2,4,5000.0,6,1.0,1,1,1.0,16.0,2,4.0
4697,9,1,4,26000.0,6,1.0,1,1,6.0,16.0,2,4.0
4698,9,1,4,85600.0,6,1.0,1,1,1.0,19.0,1,4.0
4699,9,1,4,,6,,1,1,,1.0,2,
4700,1,2,4,10000.0,6,,4,2,3.0,1.0,1,4.0
4701,1,1,4,100000.0,6,1.0,1,1,6.0,21.0,2,4.0
4702,9,1,4,20000.0,6,1.0,5,2,1.0,1.0,2,4.0
4703,6,1,4,627000.0,6,1.0,4,2,1.0,22.0,2,4.0
4704,8,2,4,65000.0,6,1.0,1,1,6.0,16.0,2,4.0
4705,2,2,4,78000.0,6,,1,1,3.0,18.0,2,4.0
4706,1,2,4,13500.0,6,,1,1,3.0,12.0,1,4.0
4707,2,2,4,60000.0,6,6.0,1,1,4.0,19.0,2,4.0
4708,1,1,4,76700.0,6,,1,1,1.0,24.0,2,2.0
4709,1,2,4,33600.0,6,,1,1,1.0,18.0,2,4.0
4710,1,1,4,114000.0,6,1.0,1,1,6.0,22.0,2,4.0
4711,1,2,4,76000.0,6,1.0,4,2,1.0,21.0,2,4.0
4712,2,2,4,23200.0,6,,1,1,4.0,20.0,1,4.0
4713,6,1,4,113300.0,6,1.0,4,2,1.0,22.0,2,4.0
4714,1,2,4,0.0,6,,1,1,1.0,19.0,2,4.0
4715,9,2,4,,6,,5,2,,2.0,2,
4716,8,2,4,2000.0,6,6.0,5,2,1.0,8.0,2,4.0
4717,6,2,4,0.0,6,,1,1,6.0,16.0,2,4.0
4718,6,1,4,3000.0,6,1.0,1,1,6.0,19.0,2,4.0
4719,1,2,4,12000.0,6,,1,1,4.0,16.0,2,4.0
4720,8,2,4,4800.0,6,1.0,1,1,1.0,21.0,2,4.0
4721,8,1,4,,6,,1,1,,6.0,2,
4722,1,1,4,120000.0,6,1.0,1,1,1.0,18.0,2,4.0
4723,2,1,4,20000.0,6,1.0,1,1,6.0,18.0,2,4.0
4724,1,1,4,,6,,1,1,,7.0,2,
4725,6,2,4,53200.0,6,1.0,4,2,1.0,21.0,2,4.0
4726,1,1,4,43200.0,6,,1,1,4.0,18.0,1,4.0
4727,8,1,4,,6,,1,1,,3.0,2,
4728,6,1,4,23200.0,6,,4,2,1.0,24.0,1,4.0
4729,8,1,4,18000.0,6,1.0,1,1,6.0,18.0,2,4.0
4730,8,2,4,27500.0,6,1.0,1,1,6.0,19.0,2,4.0
4731,8,1,4,35400.0,6,1.0,1,1,6.0,18.0,2,4.0
4732,9,2,4,250000.0,6,1.0,1,1,4.0,21.0,2,4.0
4733,1,1,4,,6,,1,1,,5.0,2,
4734,1,2,4,211000.0,6,1.0,1,1,1.0,22.0,2,4.0
4735,1,2,4,,6,,1,1,,,2,
4736,1,1,4,20000.0,6,,1,1,2.0,16.0,1,4.0
4737,6,1,4,30000.0,6,1.0,4,2,2.0,19.0,2,4.0
4738,9,1,4,41600.0,6,1.0,5,2,1.0,9.0,2,4.0
4739,8,2,4,3500.0,6,1.0,1,1,6.0,1.0,2,4.0
4740,9,2,4,128000.0,6,3.0,1,1,4.0,24.0,2,4.0
4741,8,1,4,30000.0,6,1.0,5,2,6.0,21.0,2,4.0
4742,3,2,4,940.0,6,,1,1,1.0,18.0,1,4.0
4743,1,2,4,30000.0,6,6.0,1,1,4.0,18.0,2,4.0
4744,8,1,4,59000.0,6,1.0,4,2,1.0,1.0,2,4.0
4745,1,2,4,12700.0,6,1.0,1,1,6.0,12.0,2,4.0
4746,8,1,4,,6,,1,1,,9.0,2,
4747,1,2,4,90000.0,6,1.0,1,1,6.0,21.0,2,4.0
4748,6,2,4,110000.0,6,2.0,5,2,1.0,21.0,2,4.0
4749,8,1,4,,6,,1,1,,11.0,2,
4750,1,1,4,0.0,6,,1,1,6.0,15.0,2,4.0
4751,1,1,4,0.0,6,,1,1,6.0,18.0,2,4.0
4752,9,1,4,0.0,6,,1,1,6.0,12.0,2,
4753,1,1,4,25600.0,6,1.0,1,1,1.0,16.0,2,4.0
4754,7,2,4,18000.0,6,,1,1,3.0,19.0,1,4.0
4755,6,1,4,95000.0,6,1.0,4,2,1.0,16.0,2,4.0
4756,1,2,4,107120.0,6,1.0,1,1,4.0,20.0,1,4.0
4757,1,2,4,60000.0,6,1.0,1,1,6.0,21.0,2,4.0
4758,8,1,4,72000.0,6,4.0,1,1,1.0,20.0,2,4.0
4759,6,2,4,0.0,6,,2,1,4.0,21.0,2,4.0
4760,9,1,4,22500.0,6,5.0,4,2,6.0,19.0,2,4.0
4761,6,1,4,11000.0,6,1.0,4,2,1.0,20.0,2,4.0
4762,6,2,4,0.0,6,,1,1,6.0,16.0,2,4.0
4763,9,1,4,,6,,1,1,,,2,
4764,1,2,4,20000.0,6,1.0,5,2,4.0,15.0,2,4.0
4765,6,2,4,,6,,1,1,,7.0,2,
4766,6,2,4,0.0,6,2.0,3,1,1.0,19.0,2,4.0
4767,8,1,4,,6,,1,1,,3.0,2,
4768,9,1,4,30000.0,6,1.0,4,2,1.0,18.0,1,4.0
4769,8,1,4,15000.0,6,1.0,5,2,1.0,16.0,2,4.0
4770,8,1,4,12600.0,6,,1,1,4.0,16.0,1,4.0
4771,9,2,4,50000.0,6,1.0,1,1,6.0,21.0,2,4.0
4772,6,2,4,44000.0,6,1.0,5,2,6.0,19.0,2,4.0
4773,1,2,4,77000.0,6,1.0,1,1,4.0,19.0,2,4.0
4774,6,1,4,180000.0,6,1.0,5,2,2.0,21.0,2,4.0
4775,1,2,4,16700.0,6,,1,1,3.0,21.0,1,4.0
4776,2,1,4,35000.0,6,3.0,1,1,6.0,19.0,2,3.0
4777,1,1,4,50000.0,6,4.0,1,1,1.0,16.0,2,4.0
4778,1,1,4,25000.0,6,1.0,1,1,1.0,21.0,2,4.0
4779,1,2,4,,6,,1,1,,5.0,2,
4780,1,1,4,142000.0,6,1.0,1,1,1.0,21.0,2,4.0
4781,1,1,4,90000.0,6,1.0,1,1,1.0,23.0,2,4.0
4782,1,2,4,18000.0,6,4.0,1,1,6.0,16.0,2,4.0
4783,6,2,4,,6,,1,1,,,2,
4784,1,1,4,19000.0,6,,1,1,1.0,19.0,2,2.0
4785,1,2,4,,6,,1,1,,7.0,2,
4786,1,1,4,55000.0,6,1.0,1,1,1.0,16.0,2,2.0
4787,1,2,4,11600.0,6,7.0,1,1,4.0,19.0,2,4.0
4788,1,1,4,,6,,1,1,,2.0,2,
4789,8,1,4,100000.0,6,1.0,5,2,1.0,1.0,2,4.0
4790,6,1,4,240000.0,6,1.0,1,1,6.0,24.0,2,4.0
4791,9,2,4,0.0,6,,1,1,6.0,12.0,1,
4792,1,1,4,80000.0,6,1.0,1,1,1.0,21.0,2,4.0
4793,6,2,4,0.0,6,,4,2,1.0,1.0,2,4.0
4794,8,2,4,,6,,1,1,,11.0,2,
4795,6,2,4,0.0,6,,1,1,6.0,19.0,2,4.0
4796,6,2,4,14400.0,6,1.0,5,2,6.0,19.0,2,4.0
4797,6,2,4,92000.0,6,6.0,1,1,4.0,21.0,2,4.0
4798,1,1,4,,6,,1,1,,10.0,2,
4799,9,2,4,0.0,6,1.0,1,1,6.0,19.0,2,4.0
4800,1,2,4,58900.0,6,,4,2,4.0,19.0,1,4.0
4801,1,1,4,201000.0,6,4.0,1,1,1.0,23.0,2,3.0
4802,1,2,4,22000.0,6,3.0,4,2,1.0,21.0,2,4.0
4803,1,2,4,0.0,6,1.0,1,1,6.0,21.0,2,4.0
4804,6,2,4,0.0,6,3.0,4,2,5.0,15.0,1,4.0
4805,8,2,4,0.0,6,,1,1,6.0,12.0,2,
4806,1,1,4,184000.0,6,3.0,1,1,1.0,22.0,2,4.0
4807,9,1,4,,6,,1,1,,1.0,2,
4808,9,1,4,34600.0,6,1.0,1,1,6.0,18.0,2,4.0
4809,2,2,4,16900.0,6,,1,1,3.0,16.0,1,4.0
4810,1,1,4,56300.0,6,4.0,1,1,6.0,21.0,2,4.0
4811,9,1,4,,6,,1,1,,,2,
4812,1,2,4,0.0,6,,1,1,6.0,12.0,2,
4813,1,2,4,3000.0,6,1.0,1,1,6.0,14.0,2,4.0
4814,9,2,4,50000.0,6,2.0,1,1,5.0,21.0,2,4.0
4815,1,2,4,9600.0,6,,1,1,6.0,19.0,1,4.0
4816,1,1,4,34500.0,6,,1,1,1.0,19.0,1,2.0
4817,8,1,4,11400.0,6,,1,1,6.0,19.0,2,4.0
4818,1,2,4,29300.0,6,1.0,1,1,3.0,22.0,2,4.0
4819,6,1,4,15900.0,6,1.0,4,2,6.0,16.0,1,4.0
4820,6,1,4,,6,,1,1,,6.0,2,
4821,1,2,4,31200.0,6,3.0,1,1,1.0,21.0,2,2.0
4822,1,2,4,5000.0,6,1.0,1,1,6.0,13.0,2,4.0
4823,8,2,4,0.0,6,1.0,5,2,1.0,9.0,2,4.0
4824,3,1,4,11000.0,6,1.0,1,1,6.0,21.0,2,4.0
4825,8,2,4,,6,,1,1,,,2,
4826,1,2,4,0.0,6,2.0,1,1,1.0,18.0,1,4.0
4827,7,2,4,0.0,6,,1,1,1.0,16.0,2,4.0
4828,9,2,4,,6,,1,1,,,2,
4829,1,1,4,790.0,6,6.0,4,2,1.0,19.0,2,4.0
4830,9,2,4,90000.0,6,1.0,1,1,1.0,21.0,2,4.0
4831,9,2,4,50000.0,6,1.0,1,1,1.0,21.0,1,4.0
4832,2,2,4,6500.0,6,,1,1,6.0,16.0,2,4.0
4833,8,1,4,19000.0,6,1.0,5,2,4.0,16.0,2,4.0
4834,6,2,4,2400.0,6,7.0,1,1,6.0,19.0,2,4.0
4835,2,1,4,9000.0,6,1.0,1,1,6.0,19.0,2,4.0
4836,1,2,4,93000.0,6,2.0,1,1,1.0,21.0,2,4.0
4837,8,2,4,,6,,1,1,,11.0,2,
4838,1,2,4,,6,,1,1,,1.0,2,
4839,9,1,4,31900.0,6,1.0,1,1,4.0,17.0,2,4.0
4840,1,1,4,155000.0,6,1.0,1,1,1.0,19.0,2,4.0
4841,1,1,4,,6,,1,1,,8.0,2,
4842,6,1,4,37300.0,6,1.0,5,2,1.0,18.0,2,4.0
4843,1,1,4,75000.0,6,6.0,1,1,1.0,16.0,2,4.0
4844,8,2,4,27000.0,6,6.0,5,2,1.0,1.0,2,4.0
4845,8,2,4,,6,,1,1,,5.0,2,
4846,1,1,4,126600.0,6,4.0,1,1,2.0,22.0,2,4.0
4847,1,2,4,65000.0,6,4.0,1,1,4.0,21.0,2,4.0
4848,9,1,4,0.0,6,1.0,1,1,6.0,16.0,2,4.0
4849,9,1,4,45000.0,6,6.0,5,2,6.0,9.0,2,4.0
4850,6,1,4,0.0,6,,5,2,1.0,16.0,2,4.0
4851,1,2,4,30000.0,6,1.0,1,1,5.0,18.0,2,4.0
4852,1,2,4,46000.0,6,1.0,5,2,6.0,16.0,2,4.0
4853,9,1,4,30000.0,6,3.0,1,1,1.0,1.0,2,4.0
4854,1,1,4,72200.0,6,,1,1,4.0,20.0,1,2.0
4855,1,2,4,58000.0,6,1.0,1,1,6.0,21.0,2,4.0
4856,1,2,4,12000.0,6,,1,1,1.0,21.0,2,4.0
4857,6,1,4,116800.0,6,5.0,4,2,1.0,19.0,2,2.0
4858,1,1,4,66300.0,6,,1,1,1.0,20.0,2,4.0
4859,6,1,4,22500.0,6,1.0,4,2,1.0,1.0,2,2.0
4860,9,2,4,74600.0,6,1.0,1,1,3.0,19.0,2,4.0
4861,1,1,4,11000.0,6,,1,1,6.0,15.0,1,4.0
4862,3,2,4,44700.0,6,1.0,1,1,5.0,20.0,1,4.0
4863,1,2,4,,6,,1,1,,2.0,2,
4864,9,1,4,4000.0,6,6.0,1,1,6.0,16.0,2,4.0
4865,1,2,4,40000.0,6,1.0,1,1,1.0,18.0,2,4.0
4866,6,2,4,0.0,6,,5,2,1.0,19.0,2,4.0
4867,3,1,4,3900.0,6,,1,1,6.0,14.0,2,4.0
4868,1,2,4,218000.0,6,1.0,1,1,1.0,22.0,2,4.0
4869,1,2,4,,6,,1,1,,11.0,2,
4870,1,1,4,,6,,1,1,,4.0,2,
4871,9,2,4,,6,,1,1,,1.0,2,
4872,6,2,4,0.0,6,,1,1,6.0,14.0,2,4.0
4873,1,2,4,46800.0,6,,1,1,3.0,21.0,2,4.0
4874,1,1,4,0.0,6,,1,1,6.0,18.0,1,4.0
4875,1,2,4,5800.0,6,1.0,1,1,6.0,19.0,2,4.0
4876,6,2,4,,6,,1,1,,12.0,2,
4877,6,1,4,302000.0,6,1.0,4,2,1.0,23.0,2,4.0
4878,8,1,4,,6,,1,1,,2.0,1,
4879,8,2,4,44000.0,6,2.0,1,1,2.0,19.0,2,4.0
4880,6,1,4,16000.0,6,6.0,4,2,1.0,22.0,2,4.0
4881,9,1,4,75000.0,6,1.0,4,2,1.0,22.0,2,4.0
4882,1,2,4,0.0,6,,1,1,6.0,14.0,2,4.0
4883,6,1,4,0.0,6,,1,1,6.0,14.0,2,
4884,6,1,4,10800.0,6,,1,1,6.0,17.0,1,4.0
4885,9,1,4,0.0,6,,1,1,6.0,14.0,2,4.0
4886,8,2,4,71000.0,6,1.0,1,1,1.0,22.0,2,4.0
4887,8,2,4,0.0,6,3.0,4,2,1.0,14.0,2,4.0
4888,8,1,4,11500.0,6,1.0,1,1,6.0,19.0,2,4.0
4889,1,1,4,100000.0,6,3.0,1,1,1.0,22.0,2,4.0
4890,8,2,4,23000.0,6,1.0,4,2,5.0,1.0,2,4.0
4891,1,2,4,80000.0,6,3.0,1,1,1.0,22.0,2,4.0
4892,1,2,4,57800.0,6,,5,2,3.0,16.0,1,4.0
4893,8,1,4,10000.0,6,1.0,5,2,6.0,9.0,2,4.0
4894,9,2,4,0.0,6,,1,1,6.0,13.0,2,
4895,1,1,4,,6,,1,1,,,2,
4896,1,1,4,55000.0,6,1.0,1,1,1.0,16.0,2,4.0
4897,1,2,4,35200.0,6,6.0,1,1,1.0,16.0,2,4.0
4898,9,1,4,,6,,3,1,,9.0,2,
4899,1,2,4,0.0,6,,1,1,1.0,17.0,2,4.0
4900,1,1,4,72600.0,6,,1,1,1.0,16.0,1,4.0
4901,1,2,4,0.0,6,,5,2,6.0,12.0,1,4.0
4902,1,2,4,12000.0,6,1.0,1,1,6.0,16.0,2,4.0
4903,8,1,4,40000.0,6,7.0,2,1,1.0,20.0,1,4.0
4904,1,2,4,100000.0,6,3.0,1,1,1.0,23.0,2,4.0
4905,9,2,4,97500.0,6,1.0,1,1,6.0,19.0,2,4.0
4906,1,2,4,0.0,6,1.0,1,1,6.0,20.0,2,4.0
4907,1,1,4,43900.0,6,6.0,4,2,2.0,22.0,2,4.0
4908,2,2,4,22100.0,6,,1,1,6.0,20.0,2,4.0
4909,1,2,4,49500.0,6,1.0,1,1,1.0,21.0,2,4.0
4910,9,1,4,,6,,1,1,,11.0,2,
4911,1,2,4,9500.0,6,1.0,1,1,6.0,20.0,2,4.0
4912,8,1,4,,6,,1,1,,9.0,2,
4913,8,2,4,40000.0,6,1.0,1,1,3.0,16.0,2,4.0
4914,9,2,4,8000.0,6,6.0,4,2,1.0,6.0,1,4.0
4915,1,2,4,43200.0,6,1.0,1,1,1.0,19.0,2,4.0
4916,8,1,4,46000.0,6,1.0,1,1,6.0,20.0,2,4.0
4917,8,2,4,8700.0,6,,4,2,3.0,16.0,2,4.0
4918,8,2,4,30900.0,6,1.0,1,1,6.0,18.0,1,4.0
4919,3,2,4,3000.0,6,3.0,1,1,1.0,17.0,2,4.0
4920,1,1,4,10400.0,6,,1,1,6.0,15.0,2,4.0
4921,6,2,4,7400.0,6,1.0,4,2,1.0,21.0,2,4.0
4922,1,1,4,21000.0,6,7.0,1,1,1.0,16.0,2,4.0
4923,8,1,4,30000.0,6,1.0,5,2,6.0,15.0,2,4.0
4924,8,2,4,7100.0,6,6.0,4,2,6.0,6.0,2,4.0
4925,1,2,4,53600.0,6,,1,1,1.0,22.0,2,4.0
4926,1,1,4,0.0,6,,1,1,6.0,12.0,2,
4927,9,1,4,105000.0,6,,4,2,1.0,18.0,2,4.0
4928,1,2,4,10000.0,6,2.0,5,2,1.0,21.0,2,4.0
4929,1,2,4,39000.0,6,5.0,1,1,1.0,19.0,2,4.0
4930,1,2,4,16000.0,6,,4,2,3.0,20.0,2,4.0
4931,8,2,4,,6,,1,1,,9.0,2,
4932,3,2,4,,6,,1,1,,1.0,2,
4933,2,1,4,,6,,1,1,,10.0,2,
4934,1,2,4,,6,,1,1,,2.0,2,
4935,1,1,4,25000.0,6,,1,1,3.0,16.0,1,4.0
4936,3,1,4,38000.0,6,5.0,1,1,1.0,21.0,2,1.0
4937,1,2,4,7200.0,6,,4,2,1.0,16.0,2,4.0
4938,1,2,4,60000.0,6,1.0,4,2,1.0,21.0,2,4.0
4939,8,2,4,3000.0,6,1.0,1,1,6.0,16.0,2,4.0
4940,9,1,4,79000.0,6,1.0,1,1,6.0,16.0,2,4.0
4941,9,1,4,,6,,1,1,,,2,
4942,8,1,4,116000.0,6,4.0,1,1,1.0,22.0,2,4.0
4943,9,1,4,,6,,1,1,,3.0,2,
4944,1,1,4,,6,,1,1,,,2,
4945,1,2,4,96000.0,6,3.0,1,1,1.0,22.0,2,4.0
4946,1,1,4,110000.0,6,1.0,4,2,1.0,22.0,2,4.0
4947,9,2,4,0.0,6,,1,1,6.0,20.0,2,4.0
4948,6,1,4,46200.0,6,1.0,5,2,5.0,21.0,2,4.0
4949,9,2,4,6020.0,6,1.0,1,1,6.0,19.0,2,4.0
4950,8,1,4,10000.0,6,6.0,1,1,6.0,16.0,2,4.0
4951,1,1,4,,6,,1,1,,10.0,2,
4952,6,1,4,9200.0,6,,5,2,1.0,10.0,2,4.0
4953,1,2,4,68800.0,6,6.0,1,1,1.0,22.0,1,4.0
4954,8,2,4,0.0,6,,5,2,1.0,9.0,2,4.0
4955,8,1,4,56000.0,6,1.0,4,2,1.0,16.0,2,4.0
4956,8,1,4,89000.0,6,1.0,1,1,4.0,19.0,2,4.0
4957,8,1,4,21600.0,6,,4,2,1.0,15.0,1,4.0
4958,1,2,4,55000.0,6,,1,1,4.0,16.0,2,4.0
4959,9,2,4,33600.0,6,1.0,4,2,1.0,19.0,2,4.0
4960,2,1,4,,6,,1,1,,1.0,2,
4961,2,1,4,,6,,1,1,,,2,
4962,9,1,4,40900.0,6,,1,1,1.0,16.0,2,4.0
4963,1,1,4,46000.0,6,1.0,1,1,6.0,19.0,2,4.0
4964,8,1,4,,6,,1,1,,,2,
4965,9,2,4,100000.0,6,7.0,1,1,1.0,21.0,2,4.0
4966,6,2,4,40000.0,6,1.0,4,2,1.0,16.0,2,4.0
4967,8,2,4,35000.0,6,2.0,1,1,1.0,22.0,2,4.0
4968,1,2,4,41800.0,6,1.0,1,1,4.0,16.0,2,4.0
4969,8,2,4,0.0,6,,5,2,6.0,15.0,2,4.0
4970,1,1,4,,6,,1,1,,3.0,2,
4971,6,1,4,62250.0,6,5.0,5,2,1.0,22.0,2,4.0
4972,1,1,4,59350.0,6,6.0,1,1,1.0,21.0,2,4.0
4973,1,1,4,142000.0,6,3.0,1,1,1.0,22.0,2,4.0
4974,1,2,4,,6,,1,1,,1.0,2,
4975,1,2,4,0.0,6,,1,1,1.0,21.0,2,4.0
4976,1,2,4,117600.0,6,1.0,1,1,1.0,21.0,2,4.0
4977,1,2,4,,6,,1,1,,3.0,2,
4978,1,1,4,45000.0,6,1.0,1,1,1.0,22.0,2,4.0
4979,9,2,4,,6,,1,1,,3.0,2,
4980,8,1,4,627000.0,6,1.0,1,1,1.0,15.0,2,4.0
4981,1,2,4,64000.0,6,4.0,1,1,6.0,22.0,2,4.0
4982,1,2,4,86000.0,6,5.0,5,2,1.0,21.0,2,4.0
4983,8,2,4,,6,,1,1,,3.0,2,
4984,6,1,4,59200.0,6,1.0,4,2,1.0,19.0,1,2.0
4985,9,2,4,75000.0,6,1.0,1,1,1.0,24.0,2,4.0
4986,9,1,4,,6,,1,1,,5.0,2,
4987,1,1,4,60000.0,6,1.0,1,1,6.0,21.0,2,4.0
4988,6,2,4,,6,,1,1,,2.0,2,
4989,1,1,4,,6,,1,1,,8.0,2,
4990,9,2,4,91000.0,6,1.0,1,1,4.0,19.0,2,4.0
4991,9,2,4,,6,,1,1,,,2,
4992,8,2,4,11100.0,6,,1,1,6.0,1.0,2,4.0
4993,9,2,4,14000.0,6,1.0,1,1,1.0,1.0,2,4.0
4994,6,1,4,,6,,1,1,,,2,
4995,6,1,4,416000.0,6,4.0,1,1,1.0,22.0,2,4.0
4996,1,2,4,39600.0,6,6.0,1,1,5.0,21.0,2,4.0
4997,9,2,4,0.0,6,1.0,1,1,1.0,18.0,2,4.0
4998,1,1,4,40000.0,6,1.0,1,1,6.0,16.0,2,4.0
4999,9,1,4,0.0,6,,5,2,6.0,14.0,2,4.0
5000,1,1,4,16800.0,6,1.0,1,1,4.0,1.0,2,4.0
5001,6,2,4,0.0,6,1.0,4,2,1.0,16.0,2,4.0
5002,1,2,4,32500.0,6,1.0,1,1,1.0,19.0,2,4.0
5003,2,1,4,15600.0,6,,1,1,1.0,18.0,2,2.0
5004,1,2,4,18000.0,6,1.0,1,1,1.0,21.0,2,4.0
5005,8,1,4,5600.0,6,,1,1,6.0,15.0,1,4.0
5006,8,2,4,95000.0,6,1.0,4,2,1.0,19.0,2,4.0
5007,1,2,4,30100.0,6,,4,2,3.0,20.0,1,4.0
5008,6,2,4,125500.0,6,1.0,4,2,1.0,22.0,2,4.0
5009,6,2,4,332500.0,6,1.0,4,2,1.0,22.0,2,4.0
5010,6,1,4,11400.0,6,,4,2,1.0,19.0,2,4.0
5011,1,2,4,389000.0,6,6.0,1,1,1.0,16.0,2,4.0
5012,6,1,4,29400.0,6,1.0,4,2,1.0,20.0,2,4.0
5013,1,2,4,70800.0,6,1.0,1,1,1.0,16.0,2,4.0
5014,7,1,4,8600.0,6,,1,1,3.0,16.0,1,2.0
5015,8,1,4,,6,,1,1,,4.0,1,
5016,1,1,4,,6,,1,1,,8.0,2,
5017,9,1,4,80000.0,6,6.0,5,2,2.0,21.0,2,4.0
5018,8,1,4,50000.0,6,1.0,1,1,6.0,21.0,2,4.0
5019,8,2,4,65000.0,6,1.0,4,2,6.0,19.0,2,4.0
5020,6,2,4,0.0,6,,5,2,1.0,21.0,2,4.0
5021,1,2,4,26900.0,6,1.0,1,1,1.0,18.0,2,4.0
5022,1,2,4,10900.0,6,,1,1,3.0,11.0,1,4.0
5023,1,1,4,19800.0,6,6.0,1,1,1.0,22.0,1,2.0
5024,1,2,4,12300.0,6,,1,1,3.0,18.0,1,4.0
5025,6,1,4,100000.0,6,1.0,5,2,1.0,24.0,2,4.0
5026,8,1,4,,6,,1,1,,,2,
5027,6,2,4,36000.0,6,,5,2,6.0,22.0,2,4.0
5028,1,2,4,0.0,6,,1,1,1.0,18.0,2,4.0
5029,9,1,4,34200.0,6,1.0,4,2,1.0,16.0,2,4.0
5030,6,2,4,800.0,6,1.0,5,2,6.0,22.0,2,4.0
5031,6,2,4,0.0,6,2.0,4,2,6.0,20.0,1,4.0
5032,1,2,4,0.0,6,,1,1,6.0,19.0,2,4.0
5033,9,2,4,,6,,1,1,,9.0,2,
5034,6,2,4,120000.0,6,1.0,5,2,1.0,24.0,2,4.0
5035,9,2,4,,6,,1,1,,1.0,2,
5036,1,1,4,145000.0,6,1.0,1,1,1.0,16.0,2,4.0
5037,9,2,4,,6,,5,2,,,2,
5038,1,2,4,60000.0,6,,1,1,4.0,16.0,2,4.0
5039,6,1,4,,6,,1,1,,1.0,2,
5040,6,2,4,27900.0,6,,4,2,1.0,21.0,1,4.0
5041,1,2,4,10200.0,6,,1,1,1.0,15.0,2,4.0
5042,1,1,4,28000.0,6,1.0,1,1,6.0,21.0,2,4.0
5043,1,2,4,16800.0,6,,1,1,6.0,19.0,1,4.0
5044,2,1,4,89000.0,6,4.0,1,1,1.0,21.0,2,4.0
5045,3,1,4,250.0,6,1.0,5,2,6.0,12.0,2,4.0
5046,1,2,4,0.0,6,1.0,1,1,6.0,16.0,2,4.0
5047,6,1,4,,6,,1,1,,,2,
5048,1,2,4,34100.0,6,,1,1,1.0,22.0,2,4.0
5049,1,2,4,11300.0,6,,4,2,1.0,19.0,2,4.0
5050,3,2,4,0.0,6,,1,1,6.0,14.0,2,
5051,1,1,4,449400.0,6,1.0,4,2,1.0,22.0,2,4.0
5052,6,2,4,50000.0,6,,1,1,3.0,21.0,2,4.0
5053,9,1,4,100000.0,6,1.0,4,2,1.0,21.0,2,4.0
5054,9,1,4,,6,,1,1,,4.0,2,
5055,1,2,4,,6,,1,1,,10.0,2,
5056,9,2,4,,6,,1,1,,,2,
5057,9,1,4,0.0,6,,1,1,6.0,16.0,1,4.0
5058,2,1,4,105000.0,6,1.0,1,1,6.0,19.0,2,4.0
5059,1,2,4,23600.0,6,1.0,1,1,6.0,20.0,2,4.0
5060,1,2,4,63000.0,6,1.0,1,1,1.0,22.0,2,4.0
5061,1,2,4,27000.0,6,1.0,1,1,6.0,17.0,2,4.0
5062,8,2,4,,6,,1,1,,3.0,2,
5063,1,1,4,53300.0,6,5.0,4,2,1.0,18.0,2,4.0
5064,8,2,4,3710.0,6,6.0,4,2,4.0,16.0,2,4.0
5065,1,2,4,100000.0,6,1.0,1,1,6.0,23.0,2,4.0
5066,1,2,4,0.0,6,,1,1,1.0,21.0,2,4.0
5067,1,1,4,70000.0,6,1.0,4,2,6.0,21.0,2,4.0
5068,6,1,4,89000.0,6,1.0,4,2,4.0,21.0,2,4.0
5069,1,1,4,135000.0,6,1.0,1,1,6.0,22.0,2,4.0
5070,1,1,4,25000.0,6,4.0,1,1,6.0,21.0,2,4.0
5071,1,1,4,50000.0,6,5.0,1,1,1.0,16.0,2,4.0
5072,9,2,4,0.0,6,,1,1,1.0,21.0,2,4.0
5073,6,2,4,117000.0,6,1.0,4,2,4.0,21.0,2,4.0
5074,8,2,4,30500.0,6,1.0,4,2,6.0,18.0,2,4.0
5075,1,2,4,16300.0,6,1.0,5,2,1.0,15.0,1,4.0
5076,6,1,4,150050.0,6,1.0,4,2,1.0,22.0,2,4.0
5077,9,1,4,32800.0,6,,4,2,1.0,16.0,1,2.0
5078,2,1,4,37000.0,6,1.0,1,1,6.0,16.0,2,4.0
5079,6,1,4,32000.0,6,1.0,4,2,1.0,16.0,2,4.0
5080,6,1,4,60000.0,6,1.0,5,2,1.0,19.0,2,4.0
